year,state,abbr,class,race_type,round,caption,results,total_votes,winner,runner_up,color,source_url
2022,Indiana,IN,III,regular,General,2022 United States Senate election in Indiana,"{""Todd Young"": {""party"": ""Republican"", ""votes"": 1090165, ""pct"": 58.62}, ""Thomas McDermott Jr."": {""party"": ""Democratic"", ""votes"": 704411, ""pct"": 37.87}, ""James Sceniak"": {""party"": ""Libertarian"", ""votes"": 63814, ""pct"": 3.43}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1461, ""pct"": 0.08}}",1859851,Todd Young,Thomas McDermott Jr.,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Indiana
2022,Iowa,IA,III,regular,General,2022 United States Senate election in Iowa,"{""Chuck Grassley"": {""party"": ""Republican"", ""votes"": 681501, ""pct"": 56.01}, ""Michael Franken"": {""party"": ""Democratic"", ""votes"": 533330, ""pct"": 43.84}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1815, ""pct"": 0.15}}",1216646,Chuck Grassley,Michael Franken,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Iowa
2022,Kansas,KS,III,regular,General,2022 United States Senate election in Kansas,"{""Jerry Moran"": {""party"": ""Republican"", ""votes"": 602976, ""pct"": 60.0}, ""Mark Holland"": {""party"": ""Democratic"", ""votes"": 372214, ""pct"": 37.04}, ""David Graham"": {""party"": ""Libertarian"", ""votes"": 29766, ""pct"": 2.96}}",1004956,Jerry Moran,Mark Holland,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Kansas
2022,Kentucky,KY,III,regular,General,2022 United States Senate election in Kentucky,"{""Rand Paul"": {""party"": ""Republican"", ""votes"": 913326, ""pct"": 61.8}, ""Charles Booker"": {""party"": ""Democratic"", ""votes"": 564311, ""pct"": 38.19}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 193, ""pct"": 0.01}}",1477830,Rand Paul,Charles Booker,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Kentucky
2022,Louisiana,LA,III,regular,General,2022 United States Senate election in Louisiana,"{""John Kennedy"": {""party"": ""Republican"", ""votes"": 851568, ""pct"": 61.56}, ""Gary Chambers"": {""party"": ""Democratic"", ""votes"": 246933, ""pct"": 17.85}, ""Luke Mixon"": {""party"": ""Democratic"", ""votes"": 182887, ""pct"": 13.22}, ""Syrita Steib"": {""party"": ""Democratic"", ""votes"": 31568, ""pct"": 2.28}, ""Devin Lance Graham"": {""party"": ""Republican"", ""votes"": 25275, ""pct"": 1.83}, ""MV \""Vinny\"" Mendoza"": {""party"": ""Democratic"", ""votes"": 11910, ""pct"": 0.86}, ""Beryl Billiot"": {""party"": ""Independent"", ""votes"": 9378, ""pct"": 0.68}, ""Salvador P. Rodriguez"": {""party"": ""Democratic"", ""votes"": 7767, ""pct"": 0.56}, ""Bradley McMorris"": {""party"": ""Independent"", ""votes"": 5388, ""pct"": 0.39}, ""Aaron C. Sigler"": {""party"": ""Libertarian"", ""votes"": 4865, ""pct"": 0.35}, ""Alexander \""Xan\"" John"": {""party"": ""Independent"", ""votes"": 2753, ""pct"": 0.2}, ""W. Thomas La Fontaine Olson"": {""party"": ""Independent"", ""votes"": 1676, ""pct"": 0.12}, ""Thomas Wenn"": {""party"": ""Independent"", ""votes"": 1322, ""pct"": 0.1}}",1383290,John Kennedy,Gary Chambers,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Louisiana
2022,Maryland,MD,III,regular,General,2022 United States Senate election in Maryland,"{""Chris Van Hollen"": {""party"": ""Democratic"", ""votes"": 1316897, ""pct"": 65.77}, ""Chris Chaffee"": {""party"": ""Republican"", ""votes"": 682293, ""pct"": 34.07}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 3146, ""pct"": 0.16}}",2002336,Chris Van Hollen,Chris Chaffee,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Maryland
2022,Missouri,MO,III,regular,General,2022 United States Senate election in Missouri,"{""Eric Schmitt"": {""party"": ""Republican"", ""votes"": 1146966, ""pct"": 55.43}, ""Trudy Busch Valentine"": {""party"": ""Democratic"", ""votes"": 872694, ""pct"": 42.18}, ""Jonathan Dine"": {""party"": ""Libertarian"", ""votes"": 34821, ""pct"": 1.68}, ""Paul Venable"": {""party"": ""Constitution"", ""votes"": 14608, ""pct"": 0.71}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 41, ""pct"": 0.0}}",2069130,Eric Schmitt,Trudy Busch Valentine,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Missouri
2022,Nevada,NV,III,regular,General,2022 United States Senate election in Nevada,"{""Catherine Cortez Masto"": {""party"": ""Democratic"", ""votes"": 498316, ""pct"": 48.81}, ""Adam Laxalt"": {""party"": ""Republican"", ""votes"": 490388, ""pct"": 48.04}, ""None of These Candidates"": {""party"": ""None of These Candidates"", ""votes"": 12441, ""pct"": 1.22}, ""Barry Lindemann"": {""party"": ""Independent"", ""votes"": 8075, ""pct"": 0.79}, ""Neil Scott"": {""party"": ""Libertarian"", ""votes"": 6422, ""pct"": 0.63}, ""Barry Rubinson"": {""party"": ""Independent American"", ""votes"": 5208, ""pct"": 0.51}}",1020850,Catherine Cortez Masto,Adam Laxalt,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Nevada
2022,New Hampshire,NH,III,regular,General,2022 United States Senate election in New Hampshire,"{""Maggie Hassan"": {""party"": ""Democratic"", ""votes"": 332490, ""pct"": 53.54}, ""Don Bolduc"": {""party"": ""Republican"", ""votes"": 275631, ""pct"": 44.39}, ""Jeremy Kauffman"": {""party"": ""Libertarian"", ""votes"": 12390, ""pct"": 2.0}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 464, ""pct"": 0.07}}",620975,Maggie Hassan,Don Bolduc,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_New_Hampshire
2022,New York,NY,III,regular,General,2022 United States Senate election in New York,"{""Chuck Schumer"": {""party"": ""Democratic"", ""votes"": 3320561, ""pct"": 56.78}, ""Joe Pinion"": {""party"": ""Republican"", ""votes"": 2501151, ""pct"": 42.76}, ""Diane Sare"": {""party"": ""LaRouche"", ""votes"": 26844, ""pct"": 0.46}}",5848556,Chuck Schumer,Joe Pinion,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_New_York
2022,North Carolina,NC,III,regular,General,2022 United States Senate election in North Carolina,"{""Ted Budd"": {""party"": ""Republican"", ""votes"": 1905786, ""pct"": 50.5}, ""Cheri Beasley"": {""party"": ""Democratic"", ""votes"": 1784049, ""pct"": 47.27}, ""Shannon W. Bray"": {""party"": ""Libertarian"", ""votes"": 51640, ""pct"": 1.37}, ""Matthew Hoh"": {""party"": ""Green"", ""votes"": 29934, ""pct"": 0.79}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2515, ""pct"": 0.07}}",3773924,Ted Budd,Cheri Beasley,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_North_Carolina
2022,North Dakota,ND,III,regular,General,2022 United States Senate election in North Dakota,"{""John Hoeven"": {""party"": ""Republican"", ""votes"": 135474, ""pct"": 56.41}, ""Katrina Christiansen"": {""party"": ""Democratic–NPL"", ""votes"": 59995, ""pct"": 24.98}, ""Rick Becker"": {""party"": ""Independent"", ""votes"": 44406, ""pct"": 18.49}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 265, ""pct"": 0.11}}",240140,John Hoeven,Katrina Christiansen,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_North_Dakota
2022,Ohio,OH,III,regular,General,2022 United States Senate election in Ohio,"{""JD Vance"": {""party"": ""Republican"", ""votes"": 2192114, ""pct"": 53.03}, ""Tim Ryan"": {""party"": ""Democratic"", ""votes"": 1939489, ""pct"": 46.92}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1739, ""pct"": 0.04}}",4133342,JD Vance,Tim Ryan,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Ohio
2022,Oklahoma,OK,III,regular,General,2022 United States Senate election in Oklahoma,"{""Registered electors"": {""party"": ""Registered electors"", ""votes"": 2295906, ""pct"": NaN}, ""James Lankford"": {""party"": ""Republican"", ""votes"": 739960, ""pct"": 64.3}, ""Madison Horn"": {""party"": ""Democratic"", ""votes"": 369370, ""pct"": 32.1}, ""Michael Delaney"": {""party"": ""Independent"", ""votes"": 20907, ""pct"": 1.82}, ""Kenneth Blevins"": {""party"": ""Libertarian"", ""votes"": 20495, ""pct"": 1.78}}",3446638,Registered electors,James Lankford,yellow,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Oklahoma
2022,Oregon,OR,III,regular,General,2022 United States Senate election in Oregon,"{""Ron Wyden"": {""party"": ""Democratic"", ""votes"": 1076424, ""pct"": 55.83}, ""Jo Rae Perkins"": {""party"": ""Republican"", ""votes"": 788991, ""pct"": 40.92}, ""Chris Henry"": {""party"": ""Progressive"", ""votes"": 36883, ""pct"": 1.91}, ""Dan Pulju"": {""party"": ""Pacific Green"", ""votes"": 23454, ""pct"": 1.22}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2197, ""pct"": 0.11}}",1927949,Ron Wyden,Jo Rae Perkins,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Oregon
2022,Pennsylvania,PA,III,regular,General,2022 United States Senate election in Pennsylvania,"{""John Fetterman"": {""party"": ""Democratic"", ""votes"": 2751012, ""pct"": 51.17}, ""Mehmet Oz"": {""party"": ""Republican"", ""votes"": 2487260, ""pct"": 46.27}, ""Erik Gerhardt"": {""party"": ""Libertarian"", ""votes"": 72887, ""pct"": 1.36}, ""Richard L. Weiss"": {""party"": ""Green"", ""votes"": 30434, ""pct"": 0.57}, ""Dan Wassmer"": {""party"": ""Keystone"", ""votes"": 26428, ""pct"": 0.49}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 7864, ""pct"": 0.15}}",5375885,John Fetterman,Mehmet Oz,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Pennsylvania
2022,South Carolina,SC,III,regular,General,2022 United States Senate election in South Carolina,"{""Tim Scott"": {""party"": ""Republican"", ""votes"": 1066274, ""pct"": 62.88}, ""Krystle Matthews"": {""party"": ""Democratic"", ""votes"": 627616, ""pct"": 37.01}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1812, ""pct"": 0.11}}",1695702,Tim Scott,Krystle Matthews,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_South_Carolina
2022,South Dakota,SD,III,regular,General,2022 United States Senate election in South Dakota,"{""John Thune"": {""party"": ""Republican"", ""votes"": 242316, ""pct"": 69.63}, ""Brian Bengs"": {""party"": ""Democratic"", ""votes"": 91007, ""pct"": 26.15}, ""Tamara Lesnar"": {""party"": ""Libertarian"", ""votes"": 14697, ""pct"": 4.22}}",348020,John Thune,Brian Bengs,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_South_Dakota
2022,Utah,UT,III,regular,General,2022 United States Senate election in Utah,"{""Mike Lee"": {""party"": ""Republican"", ""votes"": 571974, ""pct"": 53.15}, ""Evan McMullin"": {""party"": ""Independent"", ""votes"": 459958, ""pct"": 42.74}, ""James Hansen"": {""party"": ""Libertarian"", ""votes"": 31784, ""pct"": 2.95}, ""Tommy Williams"": {""party"": ""Independent American"", ""votes"": 12103, ""pct"": 1.12}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 242, ""pct"": 0.02}}",1076061,Mike Lee,Evan McMullin,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Utah
2022,Vermont,VT,III,regular,General,2022 United States Senate election in Vermont,"{""Peter Welch"": {""party"": ""Democratic"", ""votes"": 196575, ""pct"": 68.47}, ""Gerald Malloy"": {""party"": ""Republican"", ""votes"": 80468, ""pct"": 28.03}, ""Dawn Marie Ellis"": {""party"": ""Independent"", ""votes"": 2752, ""pct"": 0.96}, ""Natasha Diamondstone-Kohout"": {""party"": ""Green Mountain"", ""votes"": 1574, ""pct"": 0.55}, ""Kerry Patrick Raheb"": {""party"": ""Independent"", ""votes"": 1532, ""pct"": 0.53}, ""Mark Coester"": {""party"": ""Independent"", ""votes"": 1273, ""pct"": 0.44}, ""Stephen Duke"": {""party"": ""Independent"", ""votes"": 1209, ""pct"": 0.42}, ""Cris Ericson"": {""party"": ""Independent"", ""votes"": 1105, ""pct"": 0.38}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 612, ""pct"": 0.21}}",287100,Peter Welch,Gerald Malloy,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Vermont
2022,Washington,WA,III,regular,General,2022 United States Senate election in Washington,"{""Patty Murray"": {""party"": ""Democratic"", ""votes"": 1741827, ""pct"": 57.15}, ""Tiffany Smiley"": {""party"": ""Republican"", ""votes"": 1299322, ""pct"": 42.63}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 6751, ""pct"": 0.22}}",3047900,Patty Murray,Tiffany Smiley,deepskyblue,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Washington
2022,Wisconsin,WI,III,regular,General,2022 United States Senate election in Wisconsin,"{""Ron Johnson"": {""party"": ""Republican"", ""votes"": 1337185, ""pct"": 50.41}, ""Mandela Barnes"": {""party"": ""Democratic"", ""votes"": 1310467, ""pct"": 49.41}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 4758, ""pct"": 0.18}, ""Adam Paul"": {""party"": ""Independent"", ""votes"": 67, ""pct"": 0.0}}",2652477,Ron Johnson,Mandela Barnes,red,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Wisconsin
